"","BirdID","Cohort","BroodRef","TSRatio","BroodName","NestboxRef","SocialDadID","SocialDadCertain","SocialdadIsGenetic","SocialMumID","SocialMumCertain","SocialMumIsGenetic","Notes","Cohort_dad","Cohort_mum","age_dad","age_mum","mean_social_dad","mean_social_mum","deltaSocialDad","deltaSocialMum","Plate","BloodAge","DNAAge","CaptureYear","offspring_age"
"643",3450,2006,849,0.98826472,"F101",18,2187,TRUE,FALSE,622,TRUE,FALSE,NA,"2005","2002",1,4,3.1,3.03125,-2.1,0.96875,"NdR_hstel2016_pMEAdCh5_newm_meltcurve.csvresultstotal.csv",0,10,2006,0
"644",3469,2006,854,0.696736149,"F106",142,23,TRUE,FALSE,2691,TRUE,FALSE,NA,"2001","2005",5,1,3.1,3.03125,1.9,-2.03125,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"645",3475,2006,856,0.733277356,"F108",3,417,TRUE,FALSE,784,TRUE,FALSE,NA,"2002","2003",4,3,3.1,3.03125,0.9,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"646",3478,2006,856,0.925063739,"F108",3,417,TRUE,FALSE,784,TRUE,FALSE,NA,"2002","2003",4,3,3.1,3.03125,0.9,-0.03125,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"647",3478,2006,856,0.925063739,"F108",3,417,TRUE,FALSE,784,TRUE,FALSE,NA,"2002","2003",4,3,3.1,3.03125,0.9,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"648",3480,2005,NA,1.324338762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.54285714285714,NA,NA,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",0,8,2006,1
"649",3481,2006,NA,0.859049188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",0,8,2006,0
"650",3491,2006,859,0.767844625,"F111",89,959,TRUE,FALSE,1100,TRUE,FALSE,"FLEDGED BY 15D","2003","2002",3,4,3.1,3.03125,-0.1,0.96875,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"651",3496,2006,860,0.666681983,"F112",108,2053,TRUE,FALSE,2658,TRUE,FALSE,NA,"2005",NA,1,NA,3.1,3.03125,-2.1,NA,"MEM_adults_090914B_data.csvresultstotal.csv",7,0,2007,1
"654",3507,2006,863,0.873760192,"F115",17,166,TRUE,FALSE,45,TRUE,FALSE,NA,"2001","2001",5,5,3.1,3.03125,1.9,1.96875,"MEM_adults_080914_data.csvresultstotal.csv",7,0,2007,1
"655",3511,2006,864,0.849170339,"F116",84,NA,FALSE,FALSE,1827,TRUE,FALSE,"20160229 Aaron Sibma. Male cannot be VV/RT and has been removed as parent",NA,"2004",NA,2,3.1,3.03125,NA,-1.03125,"MEM_Adults_100914_PLATE4_data.csvresultstotal.csv",7,0,2007,1
"656",3515,2006,865,1.049255904,"F117",87,1464,TRUE,FALSE,2405,TRUE,FALSE,NA,"2004","2005",2,1,3.1,3.03125,-1.1,-2.03125,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",7,0,2007,1
"657",3516,2006,865,1.045984676,"F117",87,1464,TRUE,FALSE,2405,TRUE,FALSE,NA,"2004","2005",2,1,3.1,3.03125,-1.1,-2.03125,"NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv",0,10,2006,0
"658",3528,2006,868,0.825534379,"F120",253,1569,TRUE,FALSE,857,TRUE,FALSE,"DISCOVERED AND RINGED IMMEDIATELY ON EST10D BECAUSE NEST IN DIFFICULT POSITION","2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"659",3536,2006,870,0.845443547,"F122",128,418,TRUE,FALSE,592,TRUE,FALSE,NA,"2002","2002",4,4,3.1,3.03125,0.9,0.96875,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",7,0,2007,1
"660",3540,2006,871,0.710208736,"F123",98,114,TRUE,FALSE,860,TRUE,FALSE,NA,"2001","2003",5,3,3.1,3.03125,1.9,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"661",3555,2006,NA,0.811867631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"662",3558,2006,NA,0.879560853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",7,0,2007,1
"663",3579,2006,NA,0.50496934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_adults_090914B_data.csvresultstotal.csv",7,0,2007,1
"664",3668,2007,907,0.890789903,"G026",3,417,TRUE,FALSE,3302,TRUE,FALSE,NA,"2002","2006",5,1,2.85714285714286,2.42857142857143,2.14285714285714,-1.42857142857143,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",7,0,2007,0
"667",3708,2007,918,1.277836942,"G037",58,3430,TRUE,FALSE,3350,TRUE,FALSE,NA,"2005","2006",2,1,2.85714285714286,2.42857142857143,-0.857142857142857,-1.42857142857143,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",7,0,2007,0
"670",3719,2007,919,0.786327203,"G038",135,1697,TRUE,FALSE,4425,TRUE,FALSE,NA,"2004","2003",3,4,2.85714285714286,2.42857142857143,0.142857142857143,1.57142857142857,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,0
"674",3765,2007,930,0.837693028,"G049",262,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,2.85714285714286,2.42857142857143,NA,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,0
"675",3766,2007,930,0.998046511,"G049",262,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,2.85714285714286,2.42857142857143,NA,NA,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,0
"677",3831,2007,944,0.857339767,"G063",45,2651,TRUE,FALSE,586,TRUE,FALSE,NA,"2005","2002",2,5,2.85714285714286,2.42857142857143,-0.857142857142857,2.57142857142857,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",7,0,2007,0
"678",3847,2006,NA,0.993314324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"679",3850,2007,948,0.857254819,"G067",19,2542,TRUE,FALSE,3536,TRUE,FALSE,NA,"2005","2006",2,1,2.85714285714286,2.42857142857143,-0.857142857142857,-1.42857142857143,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,0
"680",4023,2008,986,0.819078229,"H007",134,NA,FALSE,FALSE,2004,TRUE,FALSE,NA,NA,"2003",NA,5,2.33333333333333,3.57142857142857,NA,1.42857142857143,"NdR_hstel2016_pMEAdCh2_newm.csvresultstotal.csv",5,0,2009,1
"681",4028,2008,988,0.910187837,"H009",133,3766,TRUE,FALSE,3648,TRUE,FALSE,NA,"2007",NA,1,NA,2.33333333333333,3.57142857142857,-1.33333333333333,NA,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",5,0,2009,1
"682",4033,2008,989,1.101999557,"H010",87,2202,TRUE,FALSE,927,TRUE,FALSE,NA,"2005","2003",3,5,2.33333333333333,3.57142857142857,0.666666666666667,1.42857142857143,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",5,0,2009,1
"683",4034,2008,989,1.033500907,"H010",87,2202,TRUE,FALSE,927,TRUE,FALSE,NA,"2005","2003",3,5,2.33333333333333,3.57142857142857,0.666666666666667,1.42857142857143,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",5,0,2009,1
"686",4039,2008,991,0.949886816,"H012",119,2605,TRUE,FALSE,3760,TRUE,FALSE,NA,"2005",NA,3,NA,2.33333333333333,3.57142857142857,0.666666666666667,NA,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",5,0,2009,1
"688",4049,2008,992,0.970279587,"H013",238,2651,TRUE,FALSE,3302,TRUE,FALSE,NA,"2005","2006",3,2,2.33333333333333,3.57142857142857,0.666666666666667,-1.57142857142857,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",5,0,2009,1
"690",4051,2008,993,1.259660838,"H014",35,3285,TRUE,FALSE,4380,TRUE,FALSE,NA,"2006","2004",2,4,2.33333333333333,3.57142857142857,-0.333333333333333,0.428571428571428,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",5,0,2009,1
"698",4060,2008,995,1.297256338,"H016",178,NA,FALSE,FALSE,NA,FALSE,FALSE,"FOUND AT EST 7/8D AND METAL RINGS ADDED - egg no estimated",NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv",5,0,2009,1
"701",4069,2008,996,0.935394211,"H017",13,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",2,3,2.33333333333333,3.57142857142857,-0.333333333333333,-0.571428571428572,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",5,0,2009,1
"702",4070,2008,996,1.055878957,"H017",13,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",2,3,2.33333333333333,3.57142857142857,-0.333333333333333,-0.571428571428572,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",5,0,2009,1
"703",4071,2008,996,0.913922653,"H017",13,3496,TRUE,FALSE,3050,TRUE,FALSE,NA,"2006","2005",2,3,2.33333333333333,3.57142857142857,-0.333333333333333,-0.571428571428572,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",5,0,2009,1
"707",4078,2008,998,0.829704189,"H019",104,3450,TRUE,FALSE,3648,TRUE,FALSE,NA,"2006",NA,2,NA,2.33333333333333,3.57142857142857,-0.333333333333333,NA,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",5,0,2009,1
"709",4079,2008,998,1.137676623,"H019",104,3450,TRUE,FALSE,3648,TRUE,FALSE,NA,"2006",NA,2,NA,2.33333333333333,3.57142857142857,-0.333333333333333,NA,"MEM_Adults_plate15_161014_data.csvresultstotal.csv",5,0,2009,1
"711",4085,2008,1003,1.150704961,"H024",87,2202,TRUE,FALSE,927,TRUE,FALSE,NA,"2005","2003",3,5,2.33333333333333,3.57142857142857,0.666666666666667,1.42857142857143,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",5,0,2009,1
"714",4100,2008,1004,0.895897935,"H025",134,NA,FALSE,FALSE,2004,TRUE,FALSE,NA,NA,"2003",NA,5,2.33333333333333,3.57142857142857,NA,1.42857142857143,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",5,0,2009,1
"717",4108,2008,1005,0.925166621,"H026",122,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",2,2,2.33333333333333,3.57142857142857,-0.333333333333333,-1.57142857142857,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",5,0,2009,1
"718",4109,2008,1005,0.813065776,"H026",122,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",2,2,2.33333333333333,3.57142857142857,-0.333333333333333,-1.57142857142857,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",5,0,2009,1
"720",4110,2008,1005,0.772557628,"H026",122,3359,TRUE,FALSE,3302,TRUE,FALSE,NA,"2006","2006",2,2,2.33333333333333,3.57142857142857,-0.333333333333333,-1.57142857142857,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",5,0,2009,1
"723",4119,2008,1008,0.739585351,"H029",17,NA,FALSE,FALSE,NA,FALSE,FALSE,"RingDate set to HatchDate+11 (BN)",NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",5,0,2009,1
"744",4275,2000,1043,0.917303836,"Z033",194,4463,TRUE,FALSE,4440,TRUE,FALSE,NA,"1999",NA,1,NA,2.30769230769231,1.4,-1.30769230769231,NA,"NdR_hstel2016_pMEAdCh5_newm_meltcurve.csvresultstotal.csv",9,7,2000,0
"762",4378,2004,NA,0.942070665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,1
"763",4380,2004,NA,0.842333518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_adults_080914_data.csvresultstotal.csv",9,0,2005,1
"769",4381,2004,NA,0.696175479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate35_210515_data.csvresultstotal.csv",9,1,2005,1
"775",4390,2003,NA,0.864752891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52307692307692,1.65217391304348,NA,NA,"MEM_Adults_plate34_210515_data.csvresultstotal.csv",10,1,2004,1
"777",4391,2003,NA,0.806333338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52307692307692,1.65217391304348,NA,NA,"MEM_Adults_100914_PLATE4_data.csvresultstotal.csv",10,0,2004,1
"779",4392,2003,378,0.524543595,"C074",247,4229,TRUE,FALSE,32,TRUE,FALSE,"Mum:FROM GENETICS","2000","2001",3,2,2.52307692307692,1.65217391304348,0.476923076923077,0.347826086956522,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",10,0,2004,1
"780",4393,2003,NA,0.671959838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52307692307692,1.65217391304348,NA,NA,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",10,0,2004,1
"781",4394,2004,NA,0.755064767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,1
"782",4394,2004,NA,0.755064767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,1
"783",4395,2004,NA,0.583001323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,1
"787",4396,2004,NA,0.872338887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate36_220515_data.csvresultstotal.csv",9,1,2005,1
"788",4397,2006,NA,0.919465179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_adults_090914_data.csvresultstotal.csv",7,0,2007,1
"802",4413,1999,NA,0.915597266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate42_270515_data.csvresultstotal.csv",9,6,2000,1
"804",4414,1999,NA,0.761334643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate42_270515_data.csvresultstotal.csv",9,6,2000,1
"806",4417,1999,NA,0.7297464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate42_270515_data.csvresultstotal.csv",9,6,2000,1
"826",4426,2003,NA,0.948136958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52307692307692,1.65217391304348,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",10,1,2004,1
"833",4449,1999,NA,0.840964291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,1
"834",4450,2000,NA,0.862364627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",9,6,2000,0
"835",4451,2000,NA,0.898498128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,0
"836",4452,2000,NA,0.428231162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,0
"837",4453,2000,NA,0.72897566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,0
"838",4455,1999,NA,0.912423085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,1
"839",4457,2000,NA,0.921459734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Aduts_reruns1_040615_data.csvresultstotal.csv",9,6,2000,0
"840",4458,2000,NA,0.7667976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",15,0,2000,0
"841",4459,2000,NA,0.606491402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",15,0,2000,0
"842",4460,2000,NA,0.863702958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",15,0,2000,0
"843",4461,2000,NA,0.851994836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",15,0,2000,0
"844",4462,2000,NA,0.915237169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Aduts_reruns2_080615_2_data.csvresultstotal.csv",15,0,2000,0
"847",4463,1999,NA,0.915464484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",9,6,2000,1
"848",4464,1999,NA,0.84133254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",15,0,2000,1
"849",4465,1999,NA,0.81084437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",15,0,2000,1
"850",4466,2000,NA,0.806937695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate45_290515_data.csvresultstotal.csv",15,0,2000,0
"851",4467,2000,NA,0.699875137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",9,6,2000,0
"853",4468,1999,NA,0.885158953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",9,6,2000,1
"854",4469,2000,NA,0.605324126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",15,0,2000,0
"855",4470,2000,NA,0.854085155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",9,6,2000,0
"856",4471,2000,NA,0.952095498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",15,0,2000,0
"857",4472,2000,NA,0.742859439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",15,0,2000,0
"858",4473,2000,NA,0.80253067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",15,0,2000,0
"859",4474,2000,NA,0.74768454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate46_010615_data.csvresultstotal.csv",15,0,2000,0
"860",4475,2000,NA,0.785699145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",15,0,2000,0
"861",4476,2000,NA,0.884190031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",15,0,2000,0
"862",4477,2000,NA,0.685551179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",9,6,2000,0
"863",4478,2000,NA,0.864323951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",9,6,2000,0
"864",4479,1999,NA,0.816129043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",9,6,2000,1
"865",4481,2000,NA,1.545401754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",15,0,2000,0
"866",4482,1999,NA,0.795580886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate47_030615_data.csvresultstotal.csv",9,6,2000,1
"867",4483,2000,NA,0.743830278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",9,6,2000,0
"868",4484,2000,NA,0.990248238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,0
"869",4485,2000,NA,0.931728434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,0
"870",4486,1999,NA,0.912766615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,1
"871",4487,2000,NA,0.98440319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,0
"872",4488,2000,NA,0.915435343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,0
"873",4489,1999,NA,1.151455118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,1
"874",4490,2000,NA,0.998749585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate48_030615_data.csvresultstotal.csv",15,0,2000,0
"875",4491,2000,NA,0.839042706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",15,0,2000,0
"876",4494,2000,NA,0.847284747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",9,6,2000,0
"877",4495,1999,NA,0.912927503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",15,0,2000,1
"878",4496,1999,NA,0.975316001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",15,0,2000,1
"880",4497,1999,NA,0.879082076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",15,0,2000,1
"881",4498,1999,NA,0.857027853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",15,0,2000,1
"882",4500,2000,NA,0.714189533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate41_270515_data.csvresultstotal.csv",8,6,2001,1
"884",4502,2000,NA,0.856953536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate43_270515_data.csvresultstotal.csv",8,6,2001,1
"887",4503,2000,NA,0.949566243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30769230769231,1.4,NA,NA,"MEM_Adults_plate43_270515_data.csvresultstotal.csv",14,0,2001,1
"889",4508,2008,NA,0.744213937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"MEM_Adults_plate14_161014_data.csvresultstotal.csv",5,0,2009,1
"891",4509,2008,NA,0.712687282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv",5,0,2009,1
"892",4510,2008,NA,0.900153996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",5,0,2009,1
"894",4512,2008,NA,0.99912077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,3.57142857142857,NA,NA,"MEM_Adults_plate16_171014_data.csvresultstotal.csv",5,0,2009,1
